course_id,title,displayName,description,subjectAreaCode,subjectAreaDescription,meetsMonday,meetsTuesday,meetsWednesday,meetsThursday,meetsFriday,meetsSaturday,meetsSunday,startTime,endTime,locationCode,locationDescription,buildingCode,buildingDescription
162166,Clinical Medicine B,HMEDSCI 216B,"This is the second semester of a mandatory 5 semester Clinical Medicine course. It lays down the foundation for building upon history-taking and physical exam skills and introduces concepts of anti-racism for future integration in your clinical interviews, exams, and communication. The course uses a combination of small group sessions, standardized patient encounters, and intensive clinical encounters to prepare students to thrive in clinical rotations as curious and self-driven learners, compassionate, clinically astute and just health care providers, and effective and collaborative team members.
",HMEDSCI,Health and Medical Sciences,False,False,False,True,False,False,False,13:00:00,15:59:00,UHALL574,University Hall 574,1594,Univ Hall
162175,Clinical Medicine D,HMEDSCI 216D,"This is the fourth semester of a mandatory 5 semester Clinical Medicine course. It builds upon the foundation for history-taking and physical exam skills with focus on differential diagnoses and integrates concepts of anti-racism in your clinical interviews, exams, and communication. The course uses a combination of small group sessions, standardized patient encounters, and intensive clinical encounters to prepare students to thrive in clinical rotations as curious and self-driven learners, compassionate, clinically astute and just health care providers, and effective and collaborative team members.
",HMEDSCI,Health and Medical Sciences,False,True,False,False,False,False,False,09:00:00,11:59:00,UHALL578,University Hall 578,1594,Univ Hall
162175,Clinical Medicine D,HMEDSCI 216D,"This is the fourth semester of a mandatory 5 semester Clinical Medicine course. It builds upon the foundation for history-taking and physical exam skills with focus on differential diagnoses and integrates concepts of anti-racism in your clinical interviews, exams, and communication. The course uses a combination of small group sessions, standardized patient encounters, and intensive clinical encounters to prepare students to thrive in clinical rotations as curious and self-driven learners, compassionate, clinically astute and just health care providers, and effective and collaborative team members.
",HMEDSCI,Health and Medical Sciences,False,True,False,False,False,False,False,09:00:00,11:59:00,UHALL574,University Hall 574,1594,Univ Hall
162180,JMP Masters Seminar ,HMEDSCI 261B,"This is the second in a series of 5 courses designed to support graduate students’ development as scholars and medical learners with a critical stance. This course provides a scaffold for students to make progress on their master’s project work. To support this process, students will use class time to work in the context of their groups, which are assigned based on methodological affinity or topic affinity. Students can move between groups as needed, and new groups may be formed when needed. Students will continue working on translating research questions into methods/research design, including appropriate measurements. ",HMEDSCI,Health and Medical Sciences,False,False,False,True,False,False,False,09:00:00,11:59:00,BWWB1206,Berkeley Way West 1206,1037,Bk Way Wes
162182,JMP Masters Seminar & Community Leadership D,HMEDSCI 261D,"The 2nd of the JMP Masters Seminar & Community Leadership series of 3 courses with two components. The 1st component is the master’s working group seminar; students will use class time to make progress on their master’s project work in the context of groups assigned based on methodological affinity or topical affinity. 
The 2nd component, Antiracist Advocacy & Leadership in Medicine, addresses how JMP students show up in the community first as antiracist medical students, and then as antiracist physicians; it provides foundational skills to change structures to advance health equity by focusing on leadership development, community engagement, and strategies to create authentic partnerships with community members to advance health equity.",HMEDSCI,Health and Medical Sciences,False,False,False,True,False,False,False,09:00:00,11:59:00,BWWB1204,Berkeley Way West 1204,1037,Bk Way Wes
161418,"Global Humanities: Old World, New World, Our World",HUM R1B,"This reading and writing intensive course is organized around three modules: “Old World,” dealing with the Eurasian landmass over the classical and early modern eras; “New World,” dealing with the Americas, and “Our World,” dealing with the globalized world we live in today. We will thus be exploring a series of texts organized both historically and geographically, from antiquity to the present, and from the transcontinental to the global. The course fulfills the goals of the second half of the reading and composition requirement (R1B). Success in this course depends upon deep reading, ongoing participation, and steady commitment to the composition and revision of two progressively longer research essays.
",HUM,Arts and Humanities,True,False,False,False,False,False,False,10:00:00,11:59:00,CORY241,Cory 241,1325,Cory
157486,Entrepreneurship for All: An Insiders' Guide to Startups,HUM 120,"This class is designed to teach the art and science of entrepreneurship to humanists, artists, scientists, and social scientists, imparting real-world skills that can be directly put into practice. Lectures will cover key topics in the entrepreneurial process: user-centric design; ethics and culture-setting; rhetoric and fundraising; lean startup path to product-market fit; customer acquisition and business models. Weekly guest lectures by thought leaders will offer direct guidance and models of success. Group projects will let students craft and pitch startup ideas. This course will instruct and inspire students to have an entrepreneurial mindset in their work in social ventures, non-profit organizations, and innovative startups.
",HUM,Arts and Humanities,False,False,True,False,False,False,False,12:00:00,13:59:00,WHLR212,Wheeler 212,1552,Wheeler
161200,"Future Histories Studio: Revealing the Past, Imagining the Future",HUM C132,"This project-based, community-engaged course teaches students how to study and represent the past and potential future of a specific place in collaboration with its residents, with an emphasis on centering marginalized stories and influencing positive change. This is a humanities studio course, rooted in history, literature and film; using creative arts tools; incorporating spatially oriented methods from architecture, landscape architecture, and city planning; and social sciences approaches from geography, anthropology and sociology. At a location chosen by the instructor, students will work with a community organization to create exhibitions, oral histories, installations, public archives, performances, plans, websites, or publications.",HUM,Arts and Humanities,False,False,False,True,False,False,False,14:00:00,16:59:00,SOCS118,Social Sciences Building 118,1761,Social Sci
110371,Introductory Hungarian,HUNGARI 1B,Practical instruction in the Hungarian language. The course can be taken for either 3 or 4 units; the additional unit involves language work and additional written reading assignments. ,HUNGARI,Hungarian,False,True,False,True,False,False,False,12:30:00,13:59:00,INTR,Internet/Online,9004,Internet
110372,Readings in Hungarian,HUNGARI 100,"The purpose of this course is to further develop the student's language proficiency in reading, speaking and writing by using interpersonal, interpretive, and presentational communicative modes. Exploration of fascinating aspects of Hungarian culture including elements of literature, contemporary and historical events, pop-culture, and folklore. Students will be able to influence topic selections according to their personal goals and interests.",HUNGARI,Hungarian,False,True,False,True,False,False,False,11:00:00,11:59:00,INTR,Internet/Online,9004,Internet
123890,Introductory Applied Econometrics,ENVECON C118,"Formulation of a research hypothesis and definition of an empirical strategy. Regression analysis with cross-sectional and time-series data; econometric methods for the analysis of qualitative information; hypothesis testing. The techniques of statistical and econometric analysis are developed through applications to a set of case studies and real data in the fields of environmental, resource, and international development economics. Students learn the use of a statistical software for economic data analysis. ",ENVECON,Environmental Economics and Policy,False,True,False,True,False,False,False,09:30:00,10:59:00,BARK101,Barker 101,1793,Barker
124412,"Engineering, The Environment, and Society",ENGIN 157AC,"This course engages students at the intersection of environmental justice, social justice, and engineering to explore how problems that are commonly defined in technical terms are at their roots deeply socially embedded. Through partnerships with community-based organizations, students are trained to recognize the socio-political nature of technical problems so that they may approach solutions in ways that prioritize social justice. Topics covered include environmental engineering as it relates to air, water, and soil contamination; race, class, and privilege; expertise; ethics; and engaged citizenship. This course cannot be used to complete any engineering technical unit requirements.",ENGIN,Engineering,False,True,False,True,False,False,False,14:00:00,15:29:00,DAVS534,Davis 534,1323,Davis
110566,Principles of Engineering Economics,IND ENG 120,"Economic analysis for engineering decision making: Capital flows, effect of time and interest rate. Different methods of evaluation of alternatives. Minimum-cost life and replacement analysis. Depreciation and taxes. Uncertainty; preference under risk; decision analysis. Capital sources and their effects. Economic studies. Formerly Engineering 120.",IND ENG,Industrial Engin and Oper Research,True,False,True,False,False,False,False,10:00:00,10:59:00,CORY277,Cory 277,1325,Cory
154879,Applied Data Science with Venture Applications,IND ENG 135,"This highly-applied course surveys a variety of key of concepts and tools that are useful for designing and building applications that process data signals of information. The course introduces modern open source, computer programming tools, libraries, and code samples that can be used to implement data applications. The mathematical concepts highlighted in this course include filtering, prediction, classification, decision-making, Markov chains, LTI systems, spectral analysis, and frameworks for learning from data. Each math concept is linked to implementation using Python using libraries for math array functions (NumPy), manipulation of tables (Pandas), long term storage (SQL, JSON, CSV files), natural language (NLTK), and ML frameworks.",IND ENG,Industrial Engin and Oper Research,False,False,False,False,True,False,False,14:00:00,16:59:00,AAPB160,Anthro/Art Practice Bldg 160,1486,Anthro/Art
154531,Introduction to Machine Learning and Data Analytics,IND ENG 142,"This course introduces students to key techniques in machine learning and data analytics through a diverse set of examples using real datasets from domains such as e-commerce, healthcare, social media, sports, the Internet, and more.  Through these examples, exercises in R, and a comprehensive team project, students will gain experience understanding and applying techniques such as linear regression, logistic regression, classification and regression trees, random forests, boosting, text mining, data cleaning and manipulation, data visualization, network analysis, time series modeling, clustering, principal component analysis, regularization, and large-scale learning.",IND ENG,Industrial Engin and Oper Research,True,False,True,False,True,False,False,10:00:00,10:59:00,MULF159,Mulford 159,1346,Mulford
110573,Nonlinear and Discrete Optimization,IND ENG 160,"This course introduces unconstrained and constrained optimization with continuous and discrete domains.  Convex sets and convex functions; local optimality; KKT conditions; Lagrangian duality; steepest descent and Newton's method. Modeling with integer variables; branch-and-bound method; cutting planes. Models on production/inventory planning, logistics, portfolio optimization, factor modeling, classification with support vector machines.",IND ENG,Industrial Engin and Oper Research,False,False,False,False,True,False,False,10:00:00,11:59:00,BIRG50,Birge 50,1220,Birge
110575,Linear Programming and Network Flows ,IND ENG 162,"This course addresses modeling and algorithms for optimization of linear constrained optimization problems.  The simplex method; theorems of duality; complementary slackness.  Applications in production planning and resource allocation. Graph and network problems as linear programs with integer solutions. Algorithms for selected network flow problems.  Transportation and logistics problems.  Dynamic programming and its role in applications to shortest paths, project management and equipment replacement.",IND ENG,Industrial Engin and Oper Research,False,False,False,False,True,False,False,13:00:00,14:59:00,BIRG50,Birge 50,1220,Birge
110578,"Engineering Statistics, Quality Control, and Forecasting",IND ENG 165,"This course will introduce students to basic statistical techniques such as parameter estimation, hypothesis testing, regression analysis, analysis of variance. Applications in forecasting and quality control.

",IND ENG,Industrial Engin and Oper Research,False,True,False,True,False,False,False,12:30:00,13:59:00,CORY277,Cory 277,1325,Cory
110580,Industrial Design and Human Factors,IND ENG 170,"This course surveys topics related to the design of products and interfaces ranging from alarm clocks, cell phones, and dashboards to logos, presentations, and web sites. Design of such systems requires familiarity with human factors and ergonomics, including the physics and perception of color, sound, and touch, as well as familiarity with case studies and contemporary practices in interface design and usability testing. Students will solve a series of design problems individually and in teams. ",IND ENG,Industrial Engin and Oper Research,False,False,True,False,False,False,False,14:00:00,16:59:00,CORY277,Cory 277,1325,Cory
110581,Technology Firm Leadership,IND ENG 171,"This course explores key management and leadership concepts relevant to the high-technology world. Topics include the firm's key operations, strategic issues, and managerial leadership including personal leadership and talent management. This course prepares technical and business minded students for careers focused on professional and management track careers in high technology. Students undertake intensive study of actual business situations through rigorous case-study analysis. ",IND ENG,Industrial Engin and Oper Research,True,False,False,False,False,False,False,14:00:00,16:59:00,HMMB310,Hearst Mining 310,1373,Hearst Min
110582,Probability and Risk Analysis for Engineers,IND ENG 172,"This is an introductory course in probability designed to develop a good understanding of uncertain phenomena and the mathematical tools used to model and analyze it. Applications will be given in such areas as reliability theory, risk theory, inventory theory, financial models, and computer science, among others. To complement the theory, the course also covers the basics of stochastic simulation. This course is a probability course and cannot be used to fulfill any engineering unit or elective requirements.
",IND ENG,Industrial Engin and Oper Research,False,True,False,True,False,False,False,14:00:00,15:29:00,HMMB390,Hearst Mining 390,1373,Hearst Min
125390,Introduction to Stochastic Processes,IND ENG 173,"This is an introductory course in stochastic models. It builds upon a basic course in probability theory and extends the concept of a single random variable into collections of random variables known as stochastic processes. The course focuses on discrete-time Markov chains, Poisson process, continuous-time Markov chains, and renewal theory. It also discusses applications to queueing theory, risk analysis and reliability theory. Along with the theory, the course covers stochastic simulation techniques that will allow students to go beyond the models and applications discussed in the course.",IND ENG,Industrial Engin and Oper Research,True,False,True,False,False,False,False,12:00:00,12:59:00,BIRG50,Birge 50,1220,Birge
110583,Senior Project,IND ENG 180,"Application of systems analysis and industrial engineering to the analysis, planning, and/or design of industrial, service, and government systems. Consideration of technical and economic aspects of equipment and process design. Students work in teams under faculty supervision. Topics vary yearly. ",IND ENG,Industrial Engin and Oper Research,False,False,False,False,True,False,False,14:00:00,15:59:00,ETCH3108,Etcheverry 3108,1783,Etcheverry
110603,Analysis and Design of Databases,IND ENG 215,"Advanced topics in information management, focusing on design of relational databases, querying, and normalization. New issues raised by the World Wide Web. Research projects on current topics in information technology. ",IND ENG,Industrial Engin and Oper Research,True,False,True,False,False,False,False,13:00:00,13:59:00,GSPP150,GSPP 150,1144,GSPP
110605,Introduction to Financial Engineering,IND ENG 221,"A course on financial concepts useful for engineers that will cover, among other topics, those of interest rates, present values, arbitrage, geometric Brownian motion, options pricing, & portfolio optimization. The Black-Scholes option-pricing formula will be derived and studied. Stochastic simulation ideas will be introduced and used to obtain the risk-neutral geometric Brownian motion values for certain types of Asian, barrier, and lookback options. Portfolio optimization problems will be considered both from a mean-variance and from a utility function point of view. Methods for evaluating real options will be presented. The use of mathematical optimization models as a framework for analyzing financial engineering problems will be shown. ",IND ENG,Industrial Engin and Oper Research,False,False,False,True,False,False,False,15:00:00,17:59:00,STAN106,Stanley 106,1149,Stanley
110606,Financial Engineering Systems I,IND ENG 222,"Introductory graduate level course, focusing on applications of operations research techniques, e.g., probability, statistics, and optimization, to financial engineering. The course starts with a quick review of 221, including no-arbitrage theory, complete market, risk-neutral pricing, and hedging in discrete model, as well as basic probability and statistical tools. It then covers Brownian motion, martingales, and Ito's calculus, and deals with risk-neutral pricing in continuous time models. Standard topics include Girsanov transformation, martingale representation theorem, Feyman-Kac formula, and American and exotic option pricings. Simulation techniques will be discussed at the end of the semester, and MATLAB (or C or S-Plus) will be used for computation. ",IND ENG,Industrial Engin and Oper Research,False,True,False,True,False,False,False,09:30:00,10:59:00,SOCS170,Social Sciences Building 170,1761,Social Sci
161615,Economics of Supply Chains,IND ENG 230,"This course is geared towards understanding operational, strategic, and tactical aspects of supply chain man agement. Topics covered are from a broad range that includes demand modeling, inventory management, facility location as well as process flexibility, contracting, and auctions. Important models (both centralized and decentralized) for understanding the design, operation, and evaluation of supply chains will be discussed with the goal of developing a holistic understanding of supply chain management. Students will be exposed to the key concepts through a mixture of foundational theory and case studies from a variety of businesses. The course is intended for graduate students at the Masters level looking for a concrete introduction",IND ENG,Industrial Engin and Oper Research,True,False,True,False,False,False,False,11:00:00,12:29:00,ETCH1174,Etcheverry 1174,1783,Etcheverry
110608,"Introduction to Data Modeling, Statistics, and System Simulation",IND ENG 231,"This course uses simulation models for analyzing and optimizing systems where the underlying processes and/or parameters are not fully known, but data may be available, sampled, or artificially generated. Monte Carlo simulations are used in a weekly laboratory to model systems that may be too complex to approximate accurately with deterministic, stationary, or static models; and to measure the robustness of predictions and manage risks in decisions based on data-driven models.",IND ENG,Industrial Engin and Oper Research,False,False,True,False,False,False,False,18:30:00,20:29:00,AAPB160,Anthro/Art Practice Bldg 160,1486,Anthro/Art
125391,Applications in Data Analysis,IND ENG 242,"This course applies foundational concepts in programming, databases, machine learning, and statistical modeling to answer questions from business and social science. The goal is for students to develop the experience and intuition to gather and build new datasets and answer substantive questions.
",IND ENG,Industrial Engin and Oper Research,False,True,False,False,False,False,False,15:00:00,17:59:00,ETCH1174,Etcheverry 1174,1783,Etcheverry
161031,Analytics Lab,IND ENG 243,"A project course to provide hands-on experience in end-to-end analytics development from
exploratory analytics to systems analytics in an industry context, including communication of
recommendations. Students will work in teams on projects and build solutions to
business/industry challenges using Python packages such as Pandas, NumPy, Matplotlib, scikit-
learn, Bokeh, and relevant optimization and simulation software.",IND ENG,Industrial Engin and Oper Research,False,True,False,True,False,False,False,11:00:00,12:29:00,MCCN141,McCone 141,1762,McCone
124390,Supply Chain and Logistics Management,IND ENG C253,"Supply chain analysis is the study of quantitative models that characterize various economic trade-offs in the supply chain. The field has made significant strides on both theoretical and practical fronts. On the theoretical front, supply chain analysis inspires new research ventures that blend operations research, game theory, and microeconomics. These ventures result in an unprecedented amalgamation of prescriptive, descriptive, and predictive models characteristic of each subfield. On the practical front, supply chain analysis offers solid foundations for strategic positioning, policy setting, and decision making. ",IND ENG,Industrial Engin and Oper Research,True,False,True,False,False,False,False,17:00:00,18:29:00,WHLR102,Wheeler 102,1552,Wheeler
161603,Frontiers in Revenue Management,IND ENG 255,"This course is targeted at understanding RM problems in the booming environment of online platforms and marketplaces with applications ranging from online advertising to ride-sharing markets. The main focus is on design and analysis of models and algorithms for matching, pricing, incentivizing, and personalizing on such platforms. Sample topics include, but are not limited to, resource allocation and pricing under uncertain sequential demand, mechanism design, discrete choice models, static and dynamic assortment optimization, real-time recommendations, spatial supply response and supply re-balancing in bike/ride sharing systems.",IND ENG,Industrial Engin and Oper Research,True,False,True,False,False,False,False,13:30:00,14:59:00,ETCH1174,Etcheverry 1174,1783,Etcheverry
110620,Mathematical Programming II,IND ENG 262B,Basic first year graduate course in optimization of non-linear programs. Formulation and model building. Theory of optimization for constrained and unconstrained problems. Study of algorithms for non-linear optimization with emphasis on design considerations and performance evaluation. ,IND ENG,Industrial Engin and Oper Research,False,True,False,True,False,False,False,12:30:00,13:59:00,ETCH3108,Etcheverry 3108,1783,Etcheverry
110622,Applied Stochastic Process II,IND ENG 263B,Continuous time Markov chains. The reversed chain concept in continuous time Markov chains with applications of queueing theory. Semi-Markov processes with emphasis on application. Brownian Motion. Random walks with applications. Introduction to Martinjales. ,IND ENG,Industrial Engin and Oper Research,True,False,True,False,False,False,False,09:00:00,10:29:00,ETCH1174,Etcheverry 1174,1783,Etcheverry
110633,Special Topics in Industrial Engineering and Operation Research,IND ENG 290,Lectures and appropriate assignments on fundamental or applied topics of current interest in industrial engineering and operations research.  ,IND ENG,Industrial Engin and Oper Research,True,False,True,False,True,False,False,10:00:00,10:59:00,GSPP150,GSPP 150,1144,GSPP
110653,"Group Studies, Seminars, or Group Research",IND ENG 298,Advanced seminars in industrial engineering and operations research. ,IND ENG,Industrial Engin and Oper Research,True,False,False,False,False,False,False,15:00:00,16:59:00,ETCH3108,Etcheverry 3108,1783,Etcheverry
114429,Introductory Indonesian,MALAY/I 1B,"Survey of grammar, graded exercises, and readings drawn from Indonesian texts, leading to a mastery of basic language patterns, essential vocabulary, and to achievement of basic reading, writing, and conversational competence. Emphasis on developing communicative skills. ",MALAY/I,Malay/Indonesian,True,False,True,False,False,False,False,10:00:00,11:59:00,VLSB2038,Valley Life Sciences 2038,1406,Valley Lsb
114431,Intermediate Indonesian,MALAY/I 100B,"Readings in Indonesian texts, including newspapers, journals, and literature exploring a variety of styles. Systematic study of grammatical and lexical problems arising from these readings. Advanced exercises in composition, oral and written communicative skills, and cultural competence. ",MALAY/I,Malay/Indonesian,True,False,True,False,False,False,False,12:00:00,13:59:00,CORY285,Cory 285,1325,Cory
114439,Seminar in Malay Letters and Oral Traditions,MALAY/I 210B,"Various aspects of Malay language and literature, history and development of the language, classical literature, drama, oral literature, modern literature of Indonesia and Malaysia, and dialect studies. Applies various theoretical approaches to the study of the language and literature. ",MALAY/I,Malay/Indonesian,False,False,True,False,False,False,False,15:00:00,17:59:00,DWIN211,Dwinelle 211,1295,Dwinelle
148005,History of Information,INFO 103,"This course explores the history of information and associated technologies, uncovering why we think of ours as ""the information age."" We will select moments in the evolution of production, recording, and storage from the earliest writing systems to the world of Short Message Service (SMS) and blogs. In every instance, we'll be concerned with both what and when and how and why, and we will keep returning to the question of technological determinism: how do technological developments affect society and vice versa? ",INFO,Information,False,True,False,True,False,False,False,17:00:00,18:29:00,SOUT202,South Hall 202,1484,South Hall
110704,User Experience Research,INFO 114,"Methods and concepts of creating design requirements and evaluating prototypes and existing systems. Emphasis on computer-based systems, including mobile system and ubiquitous computing, but may be suitable for students interested in other domains of design for end-users. Includes quantitative and qualitative methods as applied to design, usually for short-term term studies intended to provide guidance for designers.",INFO,Information,False,False,False,True,False,False,False,15:30:00,18:29:00,SOUT210,South Hall 210,1484,South Hall
162656,Back-End Web Architecture,INFO 153B,"This course is a survey of web technologies that are used to build back-end systems that enable rich web applications. Utilizing technologies such as Python, FastAPI, Docker, RDBMS/NoSQL databases, and Celery/Redis, this class aims to cover the foundational concepts that drive the web today. This class focuses on building APIs using microservices that power everything from content management systems to data engineering pipelines that provide insights by processing large amounts of data. The goal of this course is to provide an overview of the technical issues surrounding back-end systems today and to provide a solid and comprehensive perspective of the web’s constantly evolving landscape.",INFO,Information,True,False,False,False,False,False,False,09:00:00,10:59:00,SOUT202,South Hall 202,1484,South Hall
154307,Natural Language Processing,INFO 159,"This course introduces students to natural language processing and exposes them to the variety of methods available for reasoning about text in computational systems. NLP is deeply interdisciplinary, drawing on both linguistics and computer science, and helps drive much contemporary work in text analysis (as used in computational social science, the digital humanities, and computational journalism). We will focus on major algorithms used in NLP for various applications (part-of-speech tagging, parsing, coreference resolution, machine translation) and on the linguistic phenomena those algorithms attempt to model. Students will implement algorithms and create linguistically annotated data on which those algorithms depend. ",INFO,Information,False,True,False,True,False,False,False,14:00:00,15:29:00,LKSC245,Li Ka Shing 245,1444,L K Shing
110715,Directed Group Study for Advanced Undergraduates,INFO 198,,INFO,Information,True,False,False,False,False,False,False,16:30:00,17:29:00,SOUT205,South Hall 205,1484,South Hall
110715,Directed Group Study for Advanced Undergraduates,INFO 198,,INFO,Information,True,False,False,False,False,False,False,17:00:00,18:29:00,SOUT210,South Hall 210,1484,South Hall
159693,Research Design and Applications for Data and Analysis,INFO 201,"Introduces the data sciences landscape, with a particular focus on learning data science techniques to uncover and answer the questions students will encounter in industry. Lectures, readings, discussions, and assignments will teach how to apply disciplined, creative methods to ask better questions, gather data, interpret results, and convey findings to various audiences. The emphasis throughout is on making practical contributions to real decisions that organizations will and should make. Course must be taken for a letter grade to fulfill degree requirements.",INFO,Information,False,False,True,False,False,False,False,18:30:00,19:59:00,PHYS2,Physics Building 2,1405,Physics
110718,Social Issues of Information,INFO 203,"This course is designed to be an introduction to the topics and issues associated with information and information technology and its role in society. Throughout the semester we will consider both the consequence and impact of technologies on social groups and on social interaction and how society defines and shapes the technologies that are produced. Students will be exposed to a broad range of applied and practical problems, theoretical issues, as well as methods used in social scientific analysis. The four sections of the course are: 1) theories of technology in society, 2) information technology in workplaces 3) automation vs. humans, and 4) networked sociability.",INFO,Information,False,False,True,False,False,False,False,10:00:00,11:59:00,EVAN60,Evans 60,1790,Evans
110719,Information Law and Policy,INFO 205,"This course uses examples from various commercial domains—retail, health, credit, entertainment, social media, and biosensing/quantified self—to explore legal and ethical issues including freedom of expression, privacy, research ethics, consumer protection, information and cybersecurity, and copyright. The class emphasizes how existing legal and policy frameworks constrain, inform, and enable the architecture, interfaces, data practices, and consumer facing policies and documentation of such offerings; and, fosters reflection on the ethical impact of information and communication technologies and the role of information professionals in legal and ethical work.  ",INFO,Information,False,True,False,True,False,False,False,09:30:00,10:59:00,SOUT202,South Hall 202,1484,South Hall
110719,Information Law and Policy,INFO 205,"This course uses examples from various commercial domains—retail, health, credit, entertainment, social media, and biosensing/quantified self—to explore legal and ethical issues including freedom of expression, privacy, research ethics, consumer protection, information and cybersecurity, and copyright. The class emphasizes how existing legal and policy frameworks constrain, inform, and enable the architecture, interfaces, data practices, and consumer facing policies and documentation of such offerings; and, fosters reflection on the ethical impact of information and communication technologies and the role of information professionals in legal and ethical work.  ",INFO,Information,False,True,False,True,False,False,False,09:30:00,10:59:00,SOUT210,South Hall 210,1484,South Hall
110727,User Experience Research,INFO 214,"This course addresses concepts and methods of user experience research, from understanding and identifying needs, to evaluating concepts and designs, to assessing the usability of products and solutions. We emphasize methods of collecting and interpreting qualitative data about user activities, working both individually and in teams, and translating them into design decisions. Students gain hands-on practice with observation, interview, survey, focus groups, and expert review. Team activities and group work are required during class and for most assignments. Additional topics include research in enterprise, consulting, and startup organizations, lean/agile techniques, mobile research approaches, and strategies for communicating findings.",INFO,Information,False,False,False,True,False,False,False,15:30:00,18:29:00,SOUT210,South Hall 210,1484,South Hall
110740,Applied Behavioral Economics for Information Systems,INFO 232,"""Behavioral Economics"" is one important perspective on how information impacts human behavior. The goal of this class is to deploy a few important theories about the relationship between information and behavior, into practical settings — emphasizing the design of experiments that can now be incorporated into many 'applications' in day-to-day life. Truly 'smart systems' will have built into them precise, testable propositions about how human behavior can be modified by what the systems tell us and do for us. So let's design these experiments into our systems from the ground up! This class develops a theoretically informed, practical point of view on how to do that more effectively and with greater impact.

",INFO,Information,False,True,False,True,False,False,False,18:30:00,19:59:00,INTR,Internet/Online,9004,Internet
157714,Social Psychology and Information Technology,INFO 233,"Discusses application of social psychological theory and research to information technologies and systems; we focus on sociological social psychology, which largely focuses on group processes, networks, and interpersonal relationships. Information technologies considered include software systems used on the internet such as social networks, email, and social games, as well as specific hardware technologies such as mobile devices, computers, wearables, and virtual/augmented reality devices. We examine human communication practices, through the lens of different social psychology theories, including: symbolic interaction, identity theories, social exchange theory, status construction theory, and social networks and social structure theory.",INFO,Information,True,False,True,False,False,False,False,12:00:00,13:29:00,SOUT210,South Hall 210,1484,South Hall
110750,Information Visualization and Presentation,INFO 247,"The design and presentation of digital information. Use of graphics, animation, sound, visualization software, and hypermedia in presenting information to the user. Methods of presenting complex information to enhance comprehension and analysis. Incorporation of visualization techniques into human-computer interfaces. Course must be completed for a letter grade to fulfill degree requirements.",INFO,Information,False,True,False,True,False,False,False,11:00:00,12:29:00,SOUT210,South Hall 210,1484,South Hall
110750,Information Visualization and Presentation,INFO 247,"The design and presentation of digital information. Use of graphics, animation, sound, visualization software, and hypermedia in presenting information to the user. Methods of presenting complex information to enhance comprehension and analysis. Incorporation of visualization techniques into human-computer interfaces. Course must be completed for a letter grade to fulfill degree requirements.",INFO,Information,False,True,False,True,False,False,False,11:00:00,12:29:00,SOUT202,South Hall 202,1484,South Hall
154675,Applied Machine Learning,INFO 251,"Provides a theoretical and practical introduction to modern techniques in applied machine learning. Covers key concepts in supervised and unsupervised machine learning, including the design of machine learning experiments, algorithms for prediction and inference, optimization, and evaluation. Students will learn functional, procedural, and statistical programming techniques for working with real-world data.",INFO,Information,False,False,True,False,True,False,False,08:00:00,09:29:00,SOUT210,South Hall 210,1484,South Hall
159427,Back-End Web Architecture,INFO 253B,"This course is a survey of web technologies that are used to build back-end systems that enable rich web applications. Utilizing technologies such as Python, Flask, Docker, RDBMS/NoSQL databases, and Spark, this class aims to cover the foundational concepts that drive the web today. This class focuses on building APIs using micro-services that power everything from content management systems to data engineering pipelines that provide insights by processing large amounts of data. The goal of this course is to provide an overview of the technical issues surrounding back-end systems today, and to provide a solid and comprehensive perspective of the web's constantly evolving landscape.",INFO,Information,True,False,False,False,False,False,False,09:00:00,10:59:00,SOUT202,South Hall 202,1484,South Hall
162731,Privacy Engineering,INFO 255,"The course overviews a broad number of paradigms of privacy from a technical point of view. The course is designed to assist system engineers and information systems professionals in getting familiar with the subject of privacy engineering and train them in implementing those mechanisms. In addition, the course is designed to coach those professionals to critically think about the strengths and weaknesses of the different privacy paradigms. These skills are important for cybersecurity professionals and enable them to effectively incorporate privacy-awareness in the design phase of their products.",INFO,Information,True,False,False,False,False,False,False,14:00:00,16:59:00,SOUT202,South Hall 202,1484,South Hall
154305,Natural Language Processing,INFO 259,"This course introduces students to natural language processing and exposes them to the variety of methods available for reasoning about text in computational systems. NLP is deeply interdisciplinary, drawing on both linguistics and computer science, and helps drive much contemporary work in text analysis (as used in computational social science, the digital humanities, and computational journalism). We will focus on major algorithms used in NLP for various applications (part-of-speech tagging, parsing, coreference resolution, machine translation) and on the linguistic phenomena those algorithms attempt to model. Students will implement algorithms and create linguistically annotated data on which those algorithms depend.",INFO,Information,False,True,False,True,False,False,False,14:00:00,15:29:00,LKSC245,Li Ka Shing 245,1444,L K Shing
124264,Interface Aesthetics,INFO C265,"This course will cover new interface metaphors beyond desktops (e.g., for mobile devices, computationally enhanced environments, tangible user interfaces) but will also cover visual design basics (e.g., color, layout, typography, iconography) so that we have systematic and critical understanding of aesthetically engaging interfaces. Students will get a hands-on learning experience on these topics through course projects, design critiques, and discussions, in addition to lectures and readings. ",INFO,Information,False,False,False,False,True,False,False,09:30:00,12:29:00,SOUT210,South Hall 210,1484,South Hall
124112,Information and Communications Technology for Development,INFO 283,"This seminar reviews current literature and debates regarding Information and Communication Technologies and Development (ICTD). This is an interdisciplinary and practice-oriented field that draws on insights from economics, sociology, engineering, computer science, management, public health, etc. ",INFO,Information,True,False,True,False,False,False,False,12:00:00,13:29:00,SOUT107,South Hall 107,1484,South Hall
